Name:ID¶Signifier¶Statement¶Source
Rule1063¶"A water boundary may be adopted"¶"An existing water boundary may be adopted when the margin of the water body has moved as a result of accretion only if all of the following are true:
|- a class C boundary point."¶"Cadastral Survey Rules 2021: r 24; r 27(1); r 27(2); r 27(3)"
Rule1341¶"Use of class D accuracy"¶"A class D boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the boundary point and each other boundary point that is included in a boundary that defines the same parcel is class D accuracy."¶"Cadastral Survey Rules 2021: r 25; r 27(1); r 27(2); r 27(3)"
Rule1058¶"Use of irregular boundaries"¶"A parcel must not be defined by an irregular boundary."¶"Cadastral Survey Rules 2021: r 9(2)"
Rule1060¶"Use of irregular boundary as landward boundary"¶"A boundary that is the landward boundary defining a movable marginal strip or defining an esplanade strip must be an irregular boundary if the boundary is not coincident with a right line boundary of the underlying parcel."¶"Cadastral Survey Rules 2021: r 46(4)"
Rule1373¶"Vectors connecting survey marks to non-primary parcel boundary points"¶"A cadastral survey must have each boundary point that is included in a non-primary parcel boundary connected to at least 2 nearby cadastral survey network marks if any of the following are true:
|- the non-primary parcel boundary is inaccurately determined
|- the non-primary parcel overlies a parcel that is the bed of a stream 
|- the non-primary parcel overlies a parcel that is the bed of a river 
|- the non-primary parcel overlies a parcel that is the bed of a lake
|- the non-primary parcel overlies a parcel that is common marine and coastal area."¶"Cadastral Survey Rules 2021: r 51(2)(c); r 51(2)(d); r 53(2)(c); r 53(2)(d); r 70(1); r 70(2)"
Rule1124¶"Vertical accuracy between non-boundary marks 1"¶"The accuracy [relative] between a non-boundary mark and each other non-boundary mark must not exceed 0.030 + (0.0001 * the slope distance between the non-boundary marks)."¶"Cadastral Survey Rules 2021: r 19(2)"
Rule1303¶"Vertical accuracy between non-boundary marks 2"¶"The accuracy [relative] between a non-boundary mark and each other non-boundary mark must not exceed 0.2 m vertical."¶"Cadastral Survey Rules 2021: r 19(2)"
Rule1394¶"Vertical accuracy between vertical control mark and new height-limited boundary point 1"¶"A new boundary point that is included in a height limited boundary must be considered a boundary point that is accurately defined if the accuracy [relative] between the boundary point and each vertical control mark is the lesser of the following:
|- 0.030 + (0.0001 * the slope distance between the new boundary point and the vertical control mark)
|- 0.2 m vertical."¶"Cadastral Survey Rules 2021: r 20(2)"
Rule1408¶"Vertical Class A accuracy of boundary referencing"¶"A class A boundary point that is a referenced point must be considered an accurately defined boundary point only if the accuracy [relative] between the class A boundary point and each non-boundary mark that is less than or equal to 150 m from the class A boundary point does not exceed 0.04 m vertical."¶"Cadastral Survey Rules 2021: r 21"
Rule1410¶"Vertical Class B accuracy of boundary referencing"¶"A class B boundary point that is a referenced point must be considered an accurately defined boundary point only if the accuracy [relative] between the class B boundary point and each non-boundary mark that is less than or equal to 500 m from the class B boundary point does not exceed 0.20 m vertical."¶"Cadastral Survey Rules 2021: r 21"
Rule1412¶"Vertical Class C accuracy of boundary referencing"¶"A class C boundary point that is a referenced point must be considered an accurately defined boundary point only if the accuracy [relative] between the class C boundary point and each non-boundary mark that is less than or equal to 1000 m from the class A boundary point does not exceed 0.60 m vertical."¶"Cadastral Survey Rules 2021: r 21"
Rule1245¶"Vertical control mark"¶"A survey mark may be a vertical control mark only if the survey mark has been assigned a height in terms of an official vertical datum with a Landonline order 3V or better."¶"Cadastral Survey Rules 2021: sch 6"
Rule1246¶"Vertical datum - 1"¶"The reduced levels in a cadastral survey must be expressed in terms of the same official vertical datum."¶"Cadastral Survey Rules 2021: r 18(1)"
Rule1247¶"Vertical datum - 2"¶"A vertical control mark that exists less than and equal to 1,000m from a boundary point must be included in a cadastral survey if the boundary point is a new boundary point that has a reduced level and is included in a height limited boundary."¶"Cadastral Survey Rules 2021: r 18(2)"
Rule1248¶"Vertical datum - 3"¶"A vertical control mark that exists more than 1,000 m from a boundary point may be included in a cadastral survey only if all of the following are true:
|- the boundary point is a new boundary point that has a reduced level and is included in a height limited boundary
|- there are no vertical control marks that exist less than or equal to 1,000 m from the boundary point."¶"Cadastral Survey Rules 2021: r 18(3)"
Rule1273¶"Vertical datum and connections 1"¶"A new height limited boundary point on a non-primary parcel must be expressed in terms of the same official vertical datum."¶"Cadastral Survey Rules 2021: r 60"
Rule1292¶"Vertical datum and connections 2"¶"A new height limited boundary point on a non-primary parcel must be connected to a vertical control mark included in a cadastral survey that is less than or equal to 1,000 m from the boundary point if there are one or more vertical control marks less than or equal to 1,000 m from the boundary point."¶"Cadastral Survey Rules 2021: r 60"
Rule1291¶"Vertical datum and connections 3"¶"A new height limited boundary point on a non-primary parcel must be connected to a vertical control mark included in a cadastral survey that more than 1,000 m from the boundary point if there are no vertical control marks that are less than or equal to 1,000 m from the boundary point."¶"Cadastral Survey Rules 2021: r 60"
Rule1064¶"Vertical extent of a primary parcel"¶"The vertical extent of a primary parcel for which the vertical extent is limited must be defined by a height limited boundary."¶"Cadastral Survey Rules 2021: r 38(2)"
Rule1034¶"Vertical extent of non-primary parcel"¶"The vertical extent of a non-primary parcel for which the vertical extent is limited must be defined by one of the following:
|- a height limited boundary
|- a permanent structure boundary."¶"Cadastral Survey Rules 2021: r 46(2)"
